Sentence,Translated Sentence,dialog_acts
La explicación del origen de la palabra zíngaro del griego es poco convincente.,The explanation of the origin of the word gypsy from the Greek is unconvincing.,()
"Sobre todo empleando una palabra que supuestamente significa intangible, intocado, la cual tiene en griego una escritura completamente diferente de la que ahí se presenta.","Especially using a word that supposedly means intangible, untouched, which in Greek has a completely different script from the one presented there.","('sv',)"
"Mi redacción me fue quitada, aquí la coloco para llegar a un acuerdo.","My wording was taken from me, here I place it to reach an agreement.","('sd',)"
"Los comentarios vertidos me llevan a argumentar que es importante revisar todo el artículo, ya que si lo vemos en algunos periodos de la historía se incluyen dos o más presidentes aclarando su condición o estatus así como dando una nota histórica del asunto.","The comments made lead me to argue that it is important to review the entire article, since if we see it in some periods of history, two or more presidents are included, clarifying their condition or status as well as giving a historical note on the matter.","('sv',)"
"Perfecto, he reparado errores en el texto y la tabla y transferido la información sobre los mercenarios y la ONU a otras secciones.","Perfect, I have fixed errors in the text and the table and transferred the information about the mercenaries and the UN to other sections.","('aa',)"
Los datos de 1974 (cifras de combatientes) los transferi a la guerra de independencia.,The data from 1974 (numbers of combatants) was transferred to the war of independence.,"('sd',)"
"Se prefiera la terminología glucósido en virtud de que la palabra deriva de glucosa, no glicosa.","The term glycoside is preferred because the word is derived from glucose, not glycose.","('sd',)"
Este fue un error de traducción en los primeros textos de química.,This was a translation error in early chemistry texts.,"('sd',)"
"La mayoría de los libros especializados de bioquímica, farmacología y fisiologías usan el término glucósido.","Most specialized biochemistry, pharmacology, and physiology books use the term glycoside.","('sd',)"
"En mi opinión, deberían ser dos artículos distintos.","In my opinion, they should be two different articles.","('sv',)"
"Una especie en peligro de extinción es algo muy concreto, algo que corre en riesgo de desaparecer en todo el planeta tierra.","An endangered species is something very specific, something that is at risk of disappearing all over the planet earth.","('sv',)"
"Sería algo así como un subgrupo dentro de algo más amplio, como son las especies amenazadas o en peligro, pero no de extinción inmediata a nivel planetario, sino en peligro en un ámbito muy local.","It would be something like a subgroup within something broader, such as threatened or endangered species, but not immediately extinct on a planetary level, but endangered at a very local level.","('sv',)"
Marco como no neutral citando este párrafo: En su condición de jefe de la diplomacia norteamericana protagonizó una ridícula intervención en el Consejo de Seguridad de Naciones Unidas en la que ofreció un sinfin de pruebas falsas y de elaboración netamente chapucera acerca del presunto arsenal de armas de destrucción masiva del ejército iraquí.,"I mark as non-neutral citing this paragraph: In his capacity as head of North American diplomacy, he starred in a ridiculous intervention in the United Nations Security Council in which he offered endless false evidence and botched preparation about the alleged arsenal of weapons of massive destruction of the Iraqi army.","('sd',)"
"Los dos artículos deberían fusionarse, pues tratan de lo mismo: el cohete lanzador o vehículo lanzador espacial.","The two articles should be merged, as they deal with the same thing: the rocket launcher or space launch vehicle.","('sd',)"
Ese artículo único producto de la fusión debería titularse Cohete espacial.,That unique item from the merger should be titled Space Rocket.,()
"Acudo aquí desde el Café, pues me parece este el ámbito más adecuado para discutir la cuestión.","I come here from the Café, as this seems to me the most appropriate setting to discuss the issue.",()
"En primer lugar, una aclaración respecto al comentario de Sermed sobre el manual de estilo: no hay consenso sobre cómo deben escribirse los títulos en idioma extranjero (y de allí la advertencia que encabeza la subsección), como podrás comprobar viendo la respectiva página de discusión.","First of all, a clarification regarding Sermed's comment on the style manual: there is no consensus on how titles should be written in a foreign language (hence the warning that heads the subsection), as you can see by looking at the respective discussion page .","('sd',)"
"Sres, por favor revisar el Palmarés donde figuran una Copa Libertadores y una medalla de Oro de los Panamericanos de los anios 90... Y la plata en Atlanta.","Gentlemen, please review the Palmarés where there are a Copa Libertadores and a Gold medal from the Pan American Games in the 90s... And the silver in Atlanta.","('ad',)"
Claro q no esto ocurre devido a que el sistema crea una pequeña particion en el caso de restauracion de archivos este es el espacio que hac falta aunque dicho espacio puede variar por marcao fabricante Se debe al formateo la diferencia entre la capacidad original y la utilizable.,"Of course, this does not happen due to the fact that the system creates a small partition in the case of file restoration. This is the space that is needed, although said space may vary by brand or manufacturer. The difference between the original and usable capacity is due to formatting.","('sd',)"
El formateo reduce un poco la capacidad del disco.,Formatting slightly reduces the capacity of the disk.,"('sd',)"
vhm NO.,vhm NO.,"('nn',)"
Exacto!,Exact!,"('ba',)"
"algo así, pero como tu lo dijiste mostrando ambas posturas.","something like that, but as you said, showing both positions.","('sd',)"
"Otra cosa, también me gustaría saber cual es el criterio para la selección de fuentes, pues la obra de México a través de los siglos es eminentemente de corte liberal y es la base del artículo.","Another thing, I would also like to know what is the criteria for the selection of sources, since the work of Mexico through the centuries is eminently of a liberal nature and is the basis of the article.","('sd',)"
"Porque a mi juicio otros autores tienen el mismo merito de ser citados, aunque su ideología es diferente.","Because in my opinion other authors have the same merit of being cited, although their ideology is different.","('sv',)"
"Cambio partes de esta entrada ya que es muy arcaica, parece escrita en el siglo 19.","I am changing parts of this entry as it is very archaic, it seems to have been written in the 19th century.","('sd',)"
"No hice muchos cambios, sino algunos pequeños.","I didn't make many changes, just a few small ones.","('sd',)"
Luego iré modificándola para hacerla más actual.,Then I will modify it to make it more current.,"('sd',)"
"No es así, hay nombres que están consagrados por el uso cmo Londres, Aquisgrán o Jerusalén.","It is not like that, there are names that are consecrated by use like London, Aachen or Jerusalem.","('sd',)"
"Otros nunca tuvieron forma en castellano y se usan en su lengua original, o en trasncripciones.","Others never had a form in Spanish and are used in their original language, or in transcriptions.","('sd',)"
"Por último ciertas naciones prentenden que se respete tal o cual forma del nombre porque entienden al anterior como impuesto, así es el caso de Belarús.","Finally, certain nations claim that this or that form of the name is respected because they understand the former as a tax, such is the case of Belarus.","('sd',)"
Base ¿En qué se han basado para estructurar un calendario?,Base What have you based on to structure a calendar?,"('qw',)"
